対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2026/02/18 11:13:46,熊本県,女,2003,,100万円未満,友人,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,美味しいものをたくさん食べられたから。,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光, 各種体験（手作り、果物狩りなど）",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,使わない,,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,能登牛をまたたべたいです！ ご飯がおいしかったこと、綺麗な景色や芸術をたくさん見ることができたから。,小松空港,同意する,,石川県立美術館,,東京に帰ります。,,,2003,,,,,,
石川,2026/02/18 16:35:17,石川県,女,1961,,600万円以上 700万円未満,友人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,特になし 海の幸,大江戸温泉物語Premium 山下家,同意する,,,,,,,1961,,,,,,
石川,2026/02/18 17:16:56,福井県,女,1964,,400万円以上 500万円未満,夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,使わない,,,,,,,,,,,4,4,,,,,,8,また行きたい（1年以内）,福井とよく似ていて食が美味しい 家族みんなが温泉が好きで隣県から近い,たちばな四季亭,同意する,,,,,,,1964,,,,,,
石川,2026/02/18 19:20:54,東京都,女,1998,,"1,500万円以上",恋人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,5,北陸新幹線のグランクラスの利用,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,じゃらん,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"100,000円以上",,"5,000円以上 10,000円未満",,,,,,,,,,,4,4,館内の広さ,人が少なくて快適,,,,3,機会があれば行きたい,セイコガニ グランクラス、快適,のとや,同意する,,,,,,,1998,,,,,,
石川,2026/02/18 19:56:15,滋賀県,男,1974,,400万円以上 500万円未満,自分ひとり,2泊,福井県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,4,4,温泉、サウナがよい,温泉、サウナ、施設満足度がよい,,,,7,また行きたい（1年以内）,これからも加賀温泉郷を盛り上げていって欲しい 温泉がよい。,大江戸温泉物語Premium 山中グランドホテル,同意する,,,,,,,1974,,,,,,
石川,2026/02/18 19:58:09,東京都,男,1966,,800万円以上 900万円未満,夫婦2人,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,沢山走ってる,,,2～5回目,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, Instagram, ブログ",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,4,4,費用が安い,費用が安い,,,,7,機会があれば行きたい,食べ物はどれも満足 食べ物,小松空港,同意する,,兼六園,,金沢城,,,1966,,,,,,
石川,2026/02/18 21:28:04,石川県,男,1958,,200万円以上 300万円未満,職場の同僚,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"自家用車, 県外から訪れていない（石川県内在住）",1,0,0,0,0,0,0,,0,0,0,0,5,利用しやすい,,,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"100,000円以上",,,,,,,,,,,5,5,楽しい,使い易い,,,,10,石川県在住,特になし,ゆのくに天祥,同意する,,,,,,,1958,,,,,,
石川,2026/02/19 7:52:31,福井県,男,1973,,"1,500万円以上",自分ひとり,4泊以上,沖縄,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,5,車での行動が適度に便利,,,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP, インターネット・アプリ, 友人・知人",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,5,5,伝統と文化と食が素晴らしい,レトロ感,,,,7,また行きたい（1年以内）,食と体験が同時にできる施設を希望します 復興した後の能登半島に訪問したい,小松空港,同意する,,,,,,,1973,,,,,,
石川,2026/02/19 9:09:25,神奈川県,男,1987,,"900万円以上 1,000万円未満",友人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,5,加賀温泉駅まで迎えにきてもらえた,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,チャットGPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"3,000円以上 5,000円未満",,"50,000円以上 100,000円未満",,,,,,,,,,,5,5,中居さんがとてもフレンドリー、お風呂も料理も最高,上記の通り,,,,10,機会があれば行きたい,特になし 飯が美味しい,ゆのくに天祥,同意する,,,,,,,1987,,,,,,
石川,2026/02/19 10:07:44,石川県,男,1977,,"1,500万円以上",夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,快適な運転だったので。,,,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,いちごがとても美味しかった,,,,,10,また行きたい（1年以内）,地元のお店に頑張って欲しい。,加賀フルーツランド,同意する,,,,,,,1977,,,,,,
石川,2026/02/19 11:49:32,福岡県,男,1967,,"1,000万円以上 1,200万円未満",自分ひとり,4泊以上,福岡,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,4泊以上,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,2～5回目,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,4,4,,,,,,7,機会があれば行きたい,和菓子が豊富だが、洋菓子のお土産が少ない,小松空港,同意する,,近江町市場,,,,,1967,,,,,,
石川,2026/02/19 12:40:35,愛知県,女,1984,,400万円以上 500万円未満,自分ひとり,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,歩いてみると意外と近かったからです。晴れていたからかもしれませんが！,,,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,大人でもかなり楽しい！展示が素晴らしいです。,,,,,10,また行きたい（1年以内）,安くて美味しい海鮮 歩いているだけで楽しいから,トレインパーク白山,同意する,,本日は金沢から直接来たのでどこも寄っていません。,,福井へ向かいます,,,1984,,,,,,
石川,2026/02/19 13:23:10,東京都,女,1974,,200万円以上 300万円未満,自分ひとり,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,高速バス,0,0,0,0,0,0,0,,0,0,0,0,2,本数が少ない、行きたい場所へ直接行けない,,,初めて,"温泉や露天風呂, まちあるき、都市散策, 移住にマッチするか下見",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"3,000円以上 5,000円未満",,,,,,,,,,,4,4,お茶が美味しかった、建物が素敵だった,同上,,,,7,機会があれば行きたい,大聖寺の町が面白かったのでツアーやガイドがあったら参加したい。きめ細かいバス網などがあるとうれしい。レンタカー代が高いし、不慣れな土地での運転は辛い。 じっくり過ごすともっと面白いだろうと思うことが多かった,小松市観光交流センター Komatsu九,同意する,,小松駅周辺の散策,,丸八製茶,,,1974,,,,,,
石川,2026/02/19 13:24:59,石川県,男,1987,,400万円以上 500万円未満,自分ひとり,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,あつあげ定食美味しかったです。お米、お豆腐も最高。健康的なランチができました！豆乳が飲めるサービス初めて見ました！,,,,,10,石川県在住,特になし,河内じばさん,同意する,,,,,,,1987,,,,,,
石川,2026/02/19 14:43:03,群馬県,女,1975,,800万円以上 900万円未満,中学生以上連れの家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,5,路線バスと違い乗り方がわかりやすい。駅から旅館まで送ってくれる。,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光, 買い物、アウトレット, まちあるき、都市散策",1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,5,3,,,,,,8,また行きたい（1年以内）,カニや能登牛などがおいしい。江戸時代のような雰囲気を味わいたい。 全体的にお土産や飲食代なのが安く感じたから。,大江戸温泉物語Premium 山下家,同意する,,加賀温泉駅から直接旅館に来たので。,,全て初めて聞いた名称で知らないから。,,,1975,,,,,,
石川,2026/02/19 15:56:48,愛知県,男,1972,,600万円以上 700万円未満,自分ひとり,3泊,富山県と岐阜県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,じゃらん,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,4,4,良いものを買えたと思えたから,,,,,7,機会があれば行きたい,食事がうまい 中国から団体が減って観光が楽だと思った,大江戸温泉物語 あわづグランドホテル,同意する,,,,小矢部アウトレットパーク,,,1972,,,,,,
石川,2026/02/19 16:47:42,埼玉県,女,1967,,600万円以上 700万円未満,自分ひとり,3泊,福井県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,1,金沢からの在来線で小松空港に行けない　小松駅から空港行きバスが接続悪すぎる,,,2～5回目,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,使わない,,,,,,,,,,,4,2,空港行きバスを待つ　待合室が無い,,,,,1,機会があれば行きたい,ひがし茶屋街　武家屋敷跡 武家屋敷跡　茶屋街が良かった,小松市観光交流センター Komatsu九,同意する,,,,,,,1967,,,,,,
石川,2026/02/19 17:47:16,神奈川県,男,1997,,500万円以上 600万円未満,自分ひとり,4泊以上,福井県,白山エリア （一里野温泉、白峰温泉、白山市など）,2泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,5,,,,初めて,"温泉や露天風呂, スキー・スノボ・マリンスポーツ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 友人・知人",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,"40,000円以上 50,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,特になし,民宿 獅子吼荘,同意する,,,,,,,1997,,,,,,
石川,2026/02/20 4:44:31,富山県,女,1978,,800万円以上 900万円未満,親,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"TV・ラジオ番組やCM, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,5,4,スタッフの方々の対応がとても親切で良かった,沢山の工芸品を感じたり体験したり出来たのでとても楽しめた,,,,8,また行きたい（1年以内）,石川は本当に沢山の美味しい海の幸や野菜、それらを使ったお料理やスイーツなど魅力的な物がたくさん溢れていると感じました。 沢山の美味しい特産品があり、お土産に買って家でも楽しめました,大江戸温泉物語Premium 山下家,同意する,,,,,,,1978,,,,,,
石川,2026/02/20 11:01:25,東京都,男,2004,,"1,000万円以上 1,200万円未満",友人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"1,000円以上 3,000円未満",,"1,000円未満",,,,,,,,,,,5,4,,,,,,7,機会があれば行きたい,特になし,トレインパーク白山,同意する,,,,,,,2004,,,,,,
石川,2026/02/20 11:01:49,東京都,男,2003,,600万円以上 700万円未満,恋人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,5,,,,初めて,スキー・スノボ・マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,おでん,トレインパーク白山,同意する,,,,,,,2003,,,,,,
石川,2026/02/20 11:01:55,東京都,男,2004,,"1,000万円以上 1,200万円未満",友人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, X(旧：Twitter), Instagram, 友人・知人",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,特になし,トレインパーク白山,同意する,,,,,,,2004,,,,,,
石川,2026/02/20 11:02:00,神奈川県,男,2003,,700万円以上 800万円未満,友人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,5,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円未満",,,,,,,,,,,5,5,,,,,,8,また行きたい（1年以内）,ブリが美味しかった,トレインパーク白山,同意する,,,,,,,2003,,,,,,
石川,2026/02/20 11:04:58,東京都,男,2003,,"1,500万円以上",友人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,大通りの近くで車で行きやすい,,,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円未満",,,,,,,,,,,4,4,間近で新幹線の通過シーンをみることができる,アクセス、料金に見合った楽しみ方ができる,,,,8,機会があれば行きたい,ホタルイカ 海鮮の料理今までに食べたことないくらい海の幸が美味しかった,トレインパーク白山,同意する,,,,,,,2003,,,,,,
石川,2026/02/20 11:10:43,茨城県,男,2002,,"1,500万円以上",友人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,"新幹線, 飛行機",0,0,1,0,1,0,0,,0,0,0,0,5,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,寒ぶり,トレインパーク白山,同意する,,,,,,,2002,,,,,,
石川,2026/02/20 12:24:31,神奈川県,男,2003,,"1,200万円以上 1,500万円未満",友人,2泊,大阪,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,5,,,,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X(旧：Twitter),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,使わない,,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,金,トレインパーク白山,同意する,,,,,,,2003,,,,,,
石川,2026/02/20 13:02:54,兵庫県,女,1982,,300万円以上 400万円未満,友人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"新幹線, 飛行機",0,0,1,0,1,0,0,,0,0,0,0,5,北陸新幹線にはじめて乗れた為,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"40,000円以上 50,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,5,5,,,,,,8,機会があれば行きたい,特になし,加賀伝統工芸村　ゆのくにの森,同意する,,,,,,,1982,,,,,,
石川,2026/02/20 14:02:37,愛知県,男,1963,,800万円以上 900万円未満,夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,使わない,,,,,,,,,,,4,3,,,,,,5,また行きたい（1年以内）,温泉街の食べ歩き,大江戸温泉物語Premium 山下家,同意する,,,,,,,1963,,,,,,
石川,2026/02/20 14:13:09,千葉県,女,1993,,300万円以上 400万円未満,小学生以下連れの家族,2泊,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,"在来線, かがやきが乗りたいと息子が言ったから",0,0,0,1,0,0,0,,0,0,0,0,5,,,,初めて,こまつの杜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,なし,小松市観光交流センター Komatsu九,同意する,,こまつの杜,,,,,1993,,,,,,
石川,2026/02/20 14:26:28,岐阜県,女,1998,,"1,500万円以上",犬3匹,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, X(旧：Twitter)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,犬と行ける施設 犬と一緒に行けるから,大江戸温泉物語 わんわんリゾート　粟津,同意する,,,,,,,1998,,,,,,
石川,2026/02/20 16:17:54,福井県,女,1989,,200万円以上 300万円未満,小学生以下連れの家族,1泊,福井県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,,,,初めて,おかあさんといっしょのファミリーコンサート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,特になし,トレインパーク白山,同意する,,,,,,,1989,,,,,,
